iter	Logloss
118	0.13173895
119	0.1315370643
120	0.1311179507
121	0.1306646407
122	0.1304321122
123	0.1302289184
124	0.1300374528
125	0.1298703898
126	0.1296873772
127	0.1293859774
128	0.1291027115
129	0.1287037605
130	0.1284739519
131	0.1279705196
132	0.1276882013
133	0.1274117015
134	0.1270882597
135	0.1267022069
136	0.1264304398
137	0.1261338885
138	0.125911487
139	0.1256991811
140	0.1254475485
141	0.1251648369
142	0.1248015673
143	0.1245265893
144	0.1241019452
145	0.1238714792
146	0.1233771871
147	0.1223457562
148	0.1220009519
149	0.121694673
150	0.1211127964
151	0.1206165834
152	0.1202850036
153	0.1199744156
154	0.1197152303
155	0.1192317899
156	0.118720357
157	0.1184523819
158	0.1182663854
159	0.1179362218
160	0.1176415004
161	0.1174214058
162	0.117074336
163	0.1166989249
164	0.1164876751
165	0.1162548534
166	0.1160968176
167	0.115905592
168	0.1156508808
169	0.1154503899
170	0.1152065286
171	0.1149996203
172	0.1148703869
173	0.1146129809
174	0.1144043797
175	0.11414493
176	0.1139500901
177	0.1137612702
178	0.1135097986
179	0.1132857762
180	0.1130484447
181	0.1128080058
182	0.1125853537
183	0.1124605529
184	0.1121972518
185	0.1120761443
186	0.1117796207
187	0.1115751625
188	0.1113634969
189	0.1111473331
190	0.1110022222
191	0.1108782367
192	0.1105777703
193	0.1104669938
194	0.1102893908
195	0.1101161709
196	0.1099596504
197	0.1098113403
198	0.1096984025
199	0.1094897128
200	0.1093159007
201	0.109137371
202	0.1089103482
203	0.1087408708
204	0.108488539
205	0.1083148465
206	0.1081853662
207	0.1079513391
208	0.1077811588
209	0.107588969
210	0.1073900399
211	0.1070979856
212	0.1068755688
213	0.1066369212
214	0.106289882
215	0.1060731297
216	0.1057964478
217	0.1056918402
218	0.1055456758
219	0.1053947769
220	0.1052521033
221	0.1050900883
222	0.1049947964
223	0.1047868568
224	0.1046097396
225	0.1044547709
226	0.1042926532
227	0.1041372438
228	0.1038411076
229	0.1036480769
230	0.1034794483
231	0.1033853982
232	0.1032762855
233	0.1031703046
234	0.1030524859
235	0.1029052975
236	0.102729468
237	0.1026057644
238	0.1024991218
239	0.1023993048
240	0.1023046891
241	0.1021364112
242	0.1019778806
243	0.1018442867
244	0.1016834614
245	0.1015922783
246	0.1014710704
247	0.1013499964
248	0.1011343457
249	0.1010337817
250	0.1009108706
251	0.1007649815
252	0.1006639882
253	0.1005203354
254	0.1004246126
255	0.1002701435
256	0.1001649211
257	0.1000481876
258	0.09991885992
259	0.09981599956
260	0.09963458672
261	0.09956199122
262	0.09947644717
263	0.09934965148
264	0.09924251403
265	0.09910856982
266	0.09895047543
267	0.09883381075
268	0.09861377807
269	0.09853427112
270	0.09843211432
271	0.0982870362
272	0.09815667317
273	0.09800622583
274	0.0978717809
275	0.09775445781
276	0.09766677722
277	0.0975336644
278	0.0974668802
279	0.09737414758
280	0.09720185483
281	0.09706529922
282	0.09698257816
283	0.09690781042
284	0.0968079657
285	0.09667602948
286	0.09649921748
287	0.09644026461
288	0.09615660575
289	0.09593035827
290	0.09548207995
291	0.09539251773
292	0.09526671001
293	0.09516178012
294	0.09507639958
295	0.09495260241
296	0.09466598364
297	0.094446164
298	0.09435863708
299	0.09427365822
300	0.09417656001
301	0.09399387515
302	0.09384400137
303	0.09373305587
304	0.09358433538
305	0.09351959196
306	0.09339808282
307	0.093249319
308	0.09314429079
309	0.09299442356
310	0.09289935155
311	0.09280482142
312	0.09269257695
313	0.09258459647
314	0.09243956095
315	0.09235037054
316	0.0921100966
317	0.09201047001
318	0.09182436274
319	0.09172544663
320	0.09158255349
321	0.09150399081
322	0.09140441302
323	0.09129789792
324	0.09118614179
325	0.09112171373
326	0.09104886368
327	0.09095065113
328	0.09089032464
329	0.0908089681
330	0.09068114838
331	0.09062062779
332	0.09056095496
333	0.09047898153
334	0.09036416134
335	0.09028462198
336	0.09022884023
337	0.09004017691
338	0.08996670122
339	0.0898838833
340	0.0897929165
341	0.08967439496
342	0.08959783736
343	0.08950674019
344	0.0894036089
345	0.08926556422
346	0.0891862987
347	0.08905746079
348	0.08896570157
349	0.08890857753
350	0.08883030253
351	0.08874814848
352	0.08861117662
353	0.08853321736
354	0.08844959536
355	0.08833700858
356	0.08827359836
357	0.08819994532
358	0.08811704655
359	0.08805005187
360	0.08794162783
361	0.0878655797
362	0.08780137378
363	0.08770401009
364	0.08757600902
365	0.08743032967
366	0.08736191548
367	0.08722598513
368	0.08713992834
369	0.08704709739
370	0.08698951632
371	0.0869087592
372	0.08680284715
373	0.08664896576
374	0.08654698813
375	0.08644946895
376	0.08638352634
377	0.08631531572
378	0.08622801895
379	0.0860371681
380	0.08600248195
381	0.08592760096
382	0.08583401146
383	0.08575319425
384	0.08569446279
385	0.08562549034
386	0.08555578665
387	0.08546814539
388	0.08539873849
389	0.08529808314
390	0.08525583369
391	0.08515741248
392	0.08510916563
393	0.08507431779
394	0.08498803158
395	0.0848856501
396	0.08478394997
397	0.08468178516
398	0.08454485773
399	0.0845075467
400	0.08440088448
401	0.0843673662
402	0.08432010696
403	0.08424458832
404	0.08418846463
405	0.08413794395
406	0.08403161421
407	0.08392376118
408	0.08385846313
409	0.08380926509
410	0.08373783418
411	0.08359848943
412	0.08335429892
413	0.08327579159
414	0.08321456634
415	0.08307070343
416	0.08301060417
417	0.08287904851
418	0.08283148702
419	0.0827405712
420	0.08262947858
421	0.08256422533
422	0.0824764577
423	0.08237117639
424	0.08225842464
425	0.08213144723
426	0.08200537404
427	0.08192135365
428	0.081827341
429	0.08173988036
430	0.08166401322
431	0.0816186611
432	0.08154516975
433	0.0814588402
434	0.08139273954
435	0.08130012454
436	0.08124863701
437	0.0811429635
438	0.08108707178
439	0.08098575838
440	0.08093349628
441	0.08085973108
442	0.08079845339
443	0.08071422834
444	0.08066278487
445	0.08060808469
446	0.08052497107
447	0.08048605371
448	0.08037586021
449	0.08030924462
450	0.08023347361
451	0.08018375518
452	0.08008528772
453	0.07994125147
454	0.07986942653
455	0.07975244211
456	0.07961823061
457	0.07957947385
458	0.07952194085
459	0.07946463217
460	0.07943367432
461	0.07936378236
462	0.07929277096
463	0.07921840525
464	0.0791565551
465	0.07910415752
466	0.07902515457
467	0.07895584054
468	0.07887508742
469	0.07879332374
470	0.07872166377
471	0.07867529491
472	0.07862917368
473	0.07860612691
474	0.07846721333
475	0.07835308978
476	0.07828978006
477	0.07818145763
478	0.07811216763
479	0.07797118087
480	0.0779215655
481	0.07787698942
482	0.07782842939
483	0.0777786221
484	0.07772378682
485	0.077649719
486	0.07760013495
487	0.07756084323
488	0.07744255766
489	0.07740579687
490	0.07731856639
491	0.07724045345
492	0.07715455835
493	0.0771014736
494	0.07704173231
495	0.07702306459
496	0.07690950258
497	0.07680159821
498	0.07671828466
499	0.07666822901
